  Event Name,       Type,     Event ID,    Version,    Channel,      Level,     Opcode,       Task,            Keyword,        PID,        TID,     Processor Number,  Instance ID,   Parent Instance ID,                              Activity ID,                      Related Activity ID,           Clock-Time, Kernel(ms),   User(ms), User Data
  EventTrace,     Header,            0,          2,          0,          0,          0,          0, 0x0000000000000000, 0x00000CD8, 0x000013A8,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134112441864224472,         30,         15,  1048576, 83951626,    26200,        8, 134112442128688876,   156250,        8, 0x2,        9,        1,        8,        0,     3302, 0xA, 0x7, 134111655445000000,         10000000, 134112441864224472, 0x1,        0, "CollectSigninPerformanceData", "C:\temp\Crd.etl"
  EventTrace, PartitionInfoExtensionV2,            0,          2,          0,          0,         80,          0, 0x0000000000000000, 0x00000CD8, 0x000013A8,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134112441864224472,         30,         15,      0,      0,        0,                0, "", "",  0x00000000000000000000000000000000000000000000000000000000
CLogonController_DoModal_Activity,          1,            0,          0,         11,          5,          1,          0, 0x0000000000000000, 0x0000783C, 0x00003F50,                    0,             ,                     ,   {0f2e02e4-75d7-0000-8404-6c0fd775dc01},                                         ,   134112442014384024,         15,          0,         16777216,    16208
ProcessStartup,          1,            0,          0,         11,          5,          1,          0, 0x0000000000000000, 0x0000783C, 0x00003F50,                    0,             ,                     ,   {0f2e02e4-75d7-0000-8504-6c0fd775dc01},                                         ,   134112442014384303,         15,          0,         16777216,    16208
ProcessStartup,          2,            0,          0,         11,          5,          2,          0, 0x0000000000000000, 0x0000783C, 0x00003F50,                    2,             ,                     ,   {0f2e02e4-75d7-0000-8504-6c0fd775dc01},                                         ,   134112442014565693,         45,          0,         16777216,        0,    16208
CLogonController_InformLogonUI_Activity,          1,            0,          0,         11,          5,          1,          0, 0x0000000000000000, 0x0000783C, 0x00006F40,                    1,             ,                     ,   {0f2e02e4-75d7-0001-5ee1-6f0fd775dc01},                                         ,   134112442014600464,          0,          0,                0,    28480
CLogonController_InformLogonUI_Activity,          2,            0,          0,         11,          5,          2,          0, 0x0000000000000000, 0x0000783C, 0x00006F40,                    1,             ,                     ,   {0f2e02e4-75d7-0001-5ee1-6f0fd775dc01},                                         ,   134112442014600654,          0,          0,                0,        0,    28480
DisplayStateChanged,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x0000783C, 0x00002BD8,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134112442014733693,          0,          0,        0,         16777216
LidStateChanged,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x0000783C, 0x00002BD8,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134112442014737255,          0,          0, 0,         16777216
UserPresenceStateChanged,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x0000783C, 0x00002BD8,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134112442014739441,          0,          0,        2,         16777216
LowPowerStateChanged,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x0000783C, 0x00002BD8,                    1,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134112442014742006,          0,          0, 0,         16777216
CLogonController_ReleaseContext_Activity,          1,            0,          0,         11,          5,          1,          0, 0x0000000000000000, 0x0000783C, 0x00006F40,                    1,             ,                     ,   {0f2e02e4-75d7-0001-65e1-6f0fd775dc01},                                         ,   134112442014918540,          0,          0,                0,    28480
CLogonController_ReleaseContext_Activity,          2,            0,          0,         11,          5,          2,          0, 0x0000000000000000, 0x0000783C, 0x00006F40,                    1,             ,                     ,   {0f2e02e4-75d7-0001-65e1-6f0fd775dc01},                                         ,   134112442014918570,          0,          0,                0,        0,    28480
CLogonController_DisplayLocked_Activity,          1,            0,          0,         11,          5,          1,          0, 0x0000000000000000, 0x0000783C, 0x00006F40,                    1,             ,                     ,   {0f2e02e4-75d7-0001-67e1-6f0fd775dc01},                                         ,   134112442014958811,          0,          0,         50331648,    28480
User_Interaction_Requested,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x0000783C, 0x00006F40,                    1,             ,                     ,   {0a770a61-7828-4623-95a7-6c34aeb5e62c},                                         ,   134112442014958833,          0,          0,         16777216
CLockHost_Reset_Activity,          1,            0,          0,         11,          5,          1,          0, 0x0000000000000000, 0x0000783C, 0x00006F40,                    4,             ,                     ,   {0f2e02e4-75d7-0004-332c-5b0fd775dc01},                                         ,   134112442014969064,          0,          0,                0,    28480
